epoch,train_loss,val_loss,gamma_rd,gamma_dr,res_mag,entropy
0,0.4005548766365758,0.4032841429829597,-0.027132784947752953,0.024674318730831146,1.1340720256169636,5.416057189305623
1,0.39858772246925916,0.4024407265802224,-0.032991670072078705,0.031880494207143784,0.8684414426485697,5.084089040756226
2,0.39674606919288635,0.4019653982917468,-0.03325352445244789,0.039530251175165176,0.8474916219711304,4.983346303304036
3,0.397092091816443,0.40143848525484405,-0.035317759960889816,0.04909517616033554,0.7946226000785828,4.872874895731608
4,0.3961628818953479,0.4008542584061623,-0.038448721170425415,0.060657799243927,0.7979207436243693,4.75714906056722
5,0.3958984050485823,0.39998500232497847,-0.04052427038550377,0.07263670116662979,0.7528379956881205,4.727391322453816
6,0.3949459073720155,0.39956134835084284,-0.043921127915382385,0.07875474542379379,0.7319173018137614,4.614444176355998
7,0.3947670448709417,0.39916525225241983,-0.04834600165486336,0.08370409160852432,0.7136722008387247,4.499778509140015
8,0.39389567353107313,0.3987853389779727,-0.05346977338194847,0.0883454829454422,0.6775440772374471,4.341315269470215
9,0.39382155074013603,0.39816395470499993,-0.058472324162721634,0.09545082598924637,0.6276340285936991,4.318329453468323
10,0.39320539434750873,0.3976847956299782,-0.06306497007608414,0.10001745820045471,0.6326737801233927,4.334910432497661
11,0.3930769706213916,0.3970737868924936,-0.06884030997753143,0.10374376177787781,0.6057675878206888,4.350839376449585
12,0.3921677028691327,0.3965389915744464,-0.07412327826023102,0.11169707775115967,0.6229793628056844,4.361585696538289
13,0.3918454349040985,0.3964512862344583,-0.0782967358827591,0.11691095679998398,0.6164932449658712,4.370347102483113
14,0.3909963877112777,0.3956185988565286,-0.0837293341755867,0.12321430444717407,0.5623579223950704,4.377450625101726
15,0.39131101965904236,0.3952719766438007,-0.08825543522834778,0.12920421361923218,0.5576029022534689,4.3977885246276855
16,0.39057716064982945,0.3948630205690861,-0.09323983639478683,0.13390518724918365,0.5201380451520284,4.438528378804524
17,0.38994397388564217,0.3947516604006291,-0.09614203870296478,0.13905750215053558,0.5369149247805277,4.420278231302897
18,0.3898868638056296,0.39444139173924925,-0.09903193265199661,0.1457357257604599,0.49952951073646545,4.4435224533081055
19,0.3897269842801271,0.39410034002761046,-0.10298801213502884,0.14893969893455505,0.49271366000175476,4.443065404891968
20,0.3897915968188533,0.39411012883583707,-0.10665673762559891,0.15362513065338135,0.4968488613764445,4.431135495503743
21,0.38892692769015275,0.3938897760262092,-0.1100948303937912,0.156960129737854,0.49649521708488464,4.46271284421285
22,0.3890807065698836,0.39370167823632557,-0.11322025954723358,0.1601896733045578,0.4861183961232503,4.452963193257649
23,0.3891455012339133,0.3936358554085096,-0.11570864170789719,0.16003292798995972,0.4726023276646932,4.467496792475383
24,0.38845148903352245,0.3933326200505098,-0.1182325929403305,0.16238689422607422,0.4507145682970683,4.465008179346721
25,0.38835188525694386,0.39333615989685056,-0.12067688256502151,0.16562668979167938,0.4636952082316081,4.4518429438273115
26,0.38829995195070904,0.3930232461084922,-0.12261546403169632,0.16881075501441956,0.46676815549532574,4.449904362360637
27,0.38791475141489945,0.39310432057976724,-0.12399478256702423,0.1712469905614853,0.4480698307355245,4.463047424952189
28,0.3874981900056203,0.392847746471564,-0.12677507102489471,0.17408108711242676,0.4343205690383911,4.434813578923543
29,0.3879189634764636,0.39271043404241396,-0.12818966805934906,0.17482306063175201,0.4542207419872284,4.45637313524882
30,0.3878580629825592,0.39242951424916583,-0.13161122798919678,0.17820243537425995,0.45007944107055664,4.46009890238444
31,0.3868998244956688,0.39231388468345,-0.133461594581604,0.17987701296806335,0.4244149923324585,4.458184878031413
32,0.38745166416521426,0.3922646091719469,-0.13624516129493713,0.18259523808956146,0.4463927547136943,4.455747604370117
33,0.38723719120025635,0.3921100166906913,-0.13864263892173767,0.18374529480934143,0.42183451851209003,4.485257625579834
34,0.38707139205049584,0.39214188594321414,-0.1401354819536209,0.18697459995746613,0.4183512230714162,4.449862082799275
35,0.38599140997286197,0.3923555576711893,-0.14264532923698425,0.18791870772838593,0.43415634830792743,4.470292806625366
36,0.3868087088620221,0.39169106759627664,-0.14484624564647675,0.19364012777805328,0.4271787405014038,4.456616719563802
37,0.3863980836338467,0.39145605522990223,-0.14798124134540558,0.19371572136878967,0.4174551765124003,4.4604175090789795
38,0.38662318057484096,0.3913239866673946,-0.14980731904506683,0.1952529400587082,0.4091559052467346,4.463190237681071
39,0.38535723862824617,0.3911216300020615,-0.15207089483737946,0.19650088250637054,0.4268275797367096,4.431301514307658
40,0.3858812418248918,0.39114870758752024,-0.15436260402202606,0.19668973982334137,0.41235169768333435,4.452200174331665
41,0.38633013102743363,0.3915029412349065,-0.15499752759933472,0.2006261795759201,0.42920724550882977,4.449232339859009
42,0.3858751897458677,0.39097894661426547,-0.15540622174739838,0.20200397074222565,0.40119560559590656,4.452994505564372
43,0.38563951077284636,0.39114345640440784,-0.1584015041589737,0.20476844906806946,0.416186402241389,4.446003198623657
44,0.3851361020847603,0.39060562798380855,-0.16072207689285278,0.20681434869766235,0.40094564358393353,4.459728240966797
45,0.3854561459135126,0.39100682709912454,-0.16300587356090546,0.20797668397426605,0.41256603598594666,4.442178726196289
46,0.38523948854870266,0.3907107234021028,-0.1646578162908554,0.20798444747924805,0.41820603609085083,4.4439613819122314
47,0.38552241524060565,0.390509011733532,-0.16497640311717987,0.2102024257183075,0.40399642785390216,4.454318523406982
48,0.3845695533134319,0.39045954913794995,-0.16868647933006287,0.211734339594841,0.40976495544115704,4.431059757868449
49,0.3847562825238263,0.3903419495771329,-0.1695924997329712,0.2138492912054062,0.3977406521638234,4.449734608332316
