epoch,train_loss,val_loss,gamma_rd,gamma_dr,res_mag,entropy
0,0.3746682863969069,0.3718136495689551,0.02454105019569397,0.021015135571360588,0.7026927272478739,5.406313180923462
1,0.37429321041473973,0.3714200966278712,0.02891254797577858,0.022304387763142586,0.6404392719268799,5.13272754351298
2,0.373157792366468,0.3710319965620836,0.03310806304216385,0.026451362296938896,0.6272698044776917,5.0607820351918535
3,0.3735943597096663,0.3707440326273441,0.03481268882751465,0.03473014011979103,0.6549262404441833,4.995694160461426
4,0.3724960627464148,0.3707663545886675,0.03547298535704613,0.039568785578012466,0.6417136589686075,4.98580543200175
5,0.37272337537545425,0.3707445966760317,0.035875968635082245,0.0406201034784317,0.6057743628819784,4.95424207051595
6,0.37300802996525395,0.3707902586460114,0.03772437572479248,0.04438085854053497,0.5946993827819824,4.923038085301717
7,0.37245470170791334,0.37046481741070747,0.04034062474966049,0.0477573424577713,0.5818831324577332,4.89355746905009
8,0.372690988274721,0.37037707037528356,0.04292962700128555,0.048497460782527924,0.5599193970362345,4.857641140619914
9,0.37295223199404204,0.37039617242018386,0.04680309444665909,0.05046255141496658,0.5253611405690511,4.817543824513753
10,0.37187556349314177,0.37069082908630363,0.049701616168022156,0.055473972111940384,0.5350855191548666,4.75322953859965
11,0.37152290229613966,0.3703352783322334,0.05612754449248314,0.05754025653004646,0.5063670873641968,4.721447229385376
12,0.37163252440782696,0.37011400724450744,0.059117235243320465,0.0588131882250309,0.47377099593480426,4.686975717544556
13,0.37138716876506805,0.3702434944073359,0.06094321236014366,0.06180834397673607,0.4471868673960368,4.669163624445598
14,0.3712805349093217,0.36986241738796233,0.06575396656990051,0.06193585693836212,0.43392173449198407,4.629693587621053
15,0.37080616102768826,0.3698253692418337,0.06885477900505066,0.06745317578315735,0.4443911413351695,4.59740424156189
16,0.3701323156173413,0.36987879529198014,0.07080931216478348,0.07031264901161194,0.4251147707303365,4.553351243336995
17,0.3706825008759132,0.36933228359222414,0.07321642339229584,0.07401805371046066,0.4184260368347168,4.511457681655884
18,0.36951791093899655,0.3696764944126209,0.07451824843883514,0.0761612132191658,0.41550583640734357,4.512438933054606
19,0.36997283880527204,0.3694738686770201,0.078852578997612,0.07475560158491135,0.41152965029080707,4.456842343012492
20,0.3697593303827139,0.3698892695168654,0.08218354731798172,0.07858366519212723,0.43660157918930054,4.433242241541545
21,0.36912405261626613,0.36951339316864806,0.08344025909900665,0.08251464366912842,0.4064964751402537,4.420824925104777
22,0.3699458837509155,0.3692191176811854,0.08470059931278229,0.08595358580350876,0.3947484493255615,4.4129904905955
23,0.3690629475391828,0.3686788208792607,0.08715273439884186,0.09030716121196747,0.39753565192222595,4.368121226628621
24,0.369092820928647,0.36872374533017477,0.08953078091144562,0.09072482585906982,0.3890674908955892,4.362350940704346
25,0.3687344571718803,0.36845551491975786,0.0902901142835617,0.09373025596141815,0.37932781378428143,4.3312357266743975
26,0.368901863694191,0.36884398575127125,0.09414248168468475,0.09420067816972733,0.39415404200553894,4.290058056513469
27,0.36902096752937025,0.36871822618444755,0.09512973576784134,0.09542905539274216,0.3887272874514262,4.278756141662598
28,0.36882607065714323,0.36839399963816005,0.09483311325311661,0.09767884761095047,0.38820205132166546,4.289620717366536
29,0.36804161278101116,0.3685797921895981,0.09628565609455109,0.09808336198329926,0.37692777315775555,4.245728572209676
30,0.3679894140133491,0.36797891173064706,0.09810514748096466,0.09912338107824326,0.3778821925322215,4.224284648895264
31,0.36803301022602963,0.3676631824553012,0.0986505001783371,0.10039831697940826,0.3751353621482849,4.2150373458862305
32,0.3672472502176578,0.36758440573215484,0.10130824148654938,0.10299046337604523,0.38247911135355633,4.181503613789876
33,0.3676634809145561,0.3682360958218575,0.09889927506446838,0.10252548009157181,0.37380937735239667,4.177591482798259
34,0.36732606016672575,0.36832108744780223,0.1022169291973114,0.10157540440559387,0.3942202726999919,4.146568775177002
35,0.3676349211197633,0.3677388592660427,0.10417381674051285,0.1040169969201088,0.37614097197850543,4.1274895668029785
36,0.3677413887702502,0.3674273398359617,0.10613161325454712,0.10694735497236252,0.37301894028981525,4.118563016255696
37,0.366761890741495,0.3676778877665599,0.10876493901014328,0.10771261900663376,0.3775905668735504,4.10302980740865
38,0.36600586542716396,0.3677168953468402,0.10876352339982986,0.1095886081457138,0.37593836585680646,4.08681074778239
39,0.3673919290304184,0.36672346275746825,0.10929498076438904,0.10616865754127502,0.3710904022057851,4.082942803700765
40,0.3664854455452699,0.3672199253747861,0.11137118935585022,0.10935121774673462,0.36696144938468933,4.047046264012654
41,0.3666248390307793,0.36713471596439673,0.1129763051867485,0.10961928218603134,0.36690781513849896,4.0509560108184814
42,0.3664018672246199,0.3671162676105897,0.11448703706264496,0.11036436259746552,0.3626433114210765,4.029902418454488
43,0.3659801379992412,0.36758408167958256,0.11395388096570969,0.10892538726329803,0.37210990985234577,4.035418113072713
44,0.36719691294890183,0.36735660210649174,0.11556655913591385,0.1103600487112999,0.36921348174413043,4.020740509033203
45,0.36619418974106127,0.36709602863589924,0.11484719067811966,0.10971305519342422,0.36207924286524457,4.010610620180766
46,0.3660502525476309,0.3673077895015478,0.11717046052217484,0.11386124789714813,0.37752214074134827,3.9834813674290976
47,0.36621165848695314,0.3668854538410902,0.11826172471046448,0.11306674778461456,0.3706377645333608,3.9818750619888306
