epoch,train_loss,val_loss,gamma_rd,gamma_dr,res_mag,entropy
0,0.3081266857110537,0.31955645940005784,-0.01374883484095335,0.0,0.1720377504825592,5.315414667129517
1,0.30726772432143873,0.31933023722842335,-0.018114270642399788,0.0,0.17800014466047287,5.189217209815979
2,0.3073119383591872,0.31918824456557626,-0.021242516115307808,0.0,0.16748980432748795,5.173032641410828
3,0.30696786596224857,0.31923716322220863,-0.026089319959282875,0.0,0.16452812775969505,5.0326186418533325
4,0.3065529534449944,0.31849496525265275,-0.031079871580004692,0.0,0.18532457575201988,4.877131938934326
5,0.30688894253510696,0.3184491220712662,-0.03454221040010452,0.0,0.15671193599700928,4.834325671195984
6,0.30645168744600737,0.31819112459309395,-0.04125417396426201,0.0,0.1782318465411663,4.685745596885681
7,0.306776476594118,0.318604230973497,-0.04600317031145096,0.0,0.182389285415411,4.575443387031555
8,0.30507027873626125,0.31787444517612456,-0.0493655763566494,0.0,0.18270158767700195,4.6051342487335205
9,0.30571701664191026,0.3179225705374032,-0.05334620177745819,0.0,0.18208492919802666,4.496417880058289
10,0.30626825300546795,0.3175095476396382,-0.05677102506160736,0.0,0.1732928678393364,4.564595580101013
11,0.3053269191430165,0.3171320407833904,-0.05972006916999817,0.0,0.1627214290201664,4.489425182342529
12,0.30461567411055934,0.3168934233698994,-0.06643034517765045,0.0,0.17387398704886436,4.43756890296936
13,0.30507705417963177,0.3167766978729516,-0.07066776603460312,0.0,0.15663565322756767,4.543455243110657
14,0.30484870420052457,0.31623618492372335,-0.07345578074455261,0.0,0.1522711031138897,4.588585376739502
15,0.30403252519094026,0.3159553244054317,-0.07492636889219284,0.0,0.14977222681045532,4.5436471700668335
16,0.30380611694776094,0.3171069406729191,-0.07912210375070572,0.0,0.15973224118351936,4.489911079406738
17,0.30275870057252735,0.3160588920161128,-0.08106766641139984,0.0,0.1610517054796219,4.504825830459595
18,0.30406200656524074,0.3159669599033892,-0.08152182400226593,0.0,0.15173246711492538,4.509647250175476
19,0.30258515018683213,0.31568799713030454,-0.08274862915277481,0.0,0.15163930505514145,4.511477589607239
20,0.30440732492850375,0.3155270636517554,-0.0853433683514595,0.0,0.1546289138495922,4.476904273033142
21,0.3043832251658806,0.31624581557288767,-0.0866757407784462,0.0,0.1503634676337242,4.480794191360474
22,0.3036704476063068,0.31581002543047076,-0.08823453634977341,0.0,0.15198492258787155,4.494616508483887
23,0.303466049524454,0.3156709481988102,-0.09130239486694336,0.0,0.16536840423941612,4.453936457633972
24,0.3028373924585489,0.3152972303133458,-0.0944865345954895,0.0,0.16935934498906136,4.456514000892639
25,0.30392938966934496,0.3147664294723421,-0.09752900898456573,0.0,0.1560140810906887,4.489524006843567
26,0.3025637406569261,0.3146258902601897,-0.09861093014478683,0.0,0.14810556918382645,4.480473518371582
27,0.30333413871435017,0.31518297126404937,-0.10282158106565475,0.0,0.1551726944744587,4.467047810554504
28,0.301723626943735,0.31460148056074977,-0.10064199566841125,0.0,0.15087825804948807,4.498305916786194
29,0.3025978035651721,0.31472331499345596,-0.10349253565073013,0.0,0.15293903276324272,4.4652016162872314
30,0.30141717883256763,0.3143792521577328,-0.10519915074110031,0.0,0.1508031077682972,4.463645696640015
31,0.3015135790293033,0.31430411249473694,-0.10644019395112991,0.0,0.1562476083636284,4.452500700950623
32,0.3022719220473216,0.31518942551873624,-0.10314267128705978,0.0,0.1542581059038639,4.419874429702759
33,0.3016924479833016,0.31462824203111234,-0.10792212188243866,0.0,0.16117021068930626,4.433887243270874
34,0.3015004935172888,0.3146366653971374,-0.10825429111719131,0.0,0.15375203639268875,4.449017643928528
35,0.30179982116589177,0.3141362002402544,-0.11092664301395416,0.0,0.16532251238822937,4.3925981521606445
36,0.3017422327628502,0.31372034437060353,-0.11236724257469177,0.0,0.16414755582809448,4.384114980697632
37,0.3020818875386165,0.3141166283849627,-0.11072143912315369,0.0,0.15719318017363548,4.412768840789795
38,0.3010791322359672,0.31447848497219383,-0.11377543210983276,0.0,0.15789584442973137,4.405167460441589
39,0.30005628214432645,0.31320817502140996,-0.11385079473257065,0.0,0.16140621900558472,4.39906108379364
40,0.3010610422262779,0.3136183647107333,-0.11491362005472183,0.0,0.15069763734936714,4.396565794944763
41,0.30098393444831556,0.31357593201026324,-0.11538491398096085,0.0,0.15503541380167007,4.408504605293274
42,0.3008890748023987,0.3138120577994734,-0.11517103016376495,0.0,0.15695267543196678,4.3844428062438965
43,0.3012549258195437,0.31334470455609265,-0.11767639964818954,0.0,0.16113174334168434,4.3758864402771
44,0.30056518660141873,0.31352727911956607,-0.12047133594751358,0.0,0.16547222062945366,4.379905343055725
45,0.30107286687080675,0.31379041365161536,-0.1193871796131134,0.0,0.15755083411931992,4.369596362113953
46,0.30108535519013035,0.31349271853491667,-0.12308106571435928,0.0,0.1587401106953621,4.36501157283783
47,0.3014112069056584,0.3133325190097093,-0.12188553065061569,0.0,0.15498623251914978,4.365347146987915
