epoch,train_loss,val_loss,gamma_rgb,gamma_depth,res_mag
0,0.30677188818271345,0.3186759950451553,-0.025988170877099037,0.026617608964443207,0.2270919755101204
1,0.2995451746078638,0.30776150900498034,-0.05377425625920296,0.057900313287973404,0.4709136113524437
2,0.28675747834719145,0.2935811145201325,-0.07022997736930847,0.09009715914726257,0.6689746230840683
3,0.2759377039395846,0.2833311621814966,-0.08655355870723724,0.11321482807397842,0.7248029410839081
4,0.26820089839971983,0.27686089125275615,-0.10004206746816635,0.13161218166351318,0.758335292339325
5,0.2625408470630646,0.27141256078481674,-0.11118247359991074,0.14691680669784546,0.7858679294586182
6,0.2578110654766743,0.2672434280306101,-0.12064491212368011,0.15933139622211456,0.8361985385417938
7,0.2539582344201895,0.26364767756164076,-0.1301247626543045,0.170157790184021,0.8042324483394623
8,0.251084881906326,0.25971503131240603,-0.1374809443950653,0.17911866307258606,0.8004583269357681
9,0.2491686258178491,0.2579018035784364,-0.14459142088890076,0.18768207728862762,0.8087140768766403
10,0.2472469388292386,0.2578729642108083,-0.15102510154247284,0.19512256979942322,0.8147680014371872
11,0.24585328308435586,0.2552052435815334,-0.15585705637931824,0.20159514248371124,0.8033240437507629
12,0.2443265106815558,0.25262311813682314,-0.16175617277622223,0.20807062089443207,0.8047031909227371
13,0.2431442170188977,0.25203284106105567,-0.16752919554710388,0.21408122777938843,0.7791959792375565
14,0.241808764063395,0.25068677343130114,-0.1713760793209076,0.21962997317314148,0.7859863638877869
15,0.24094738352757233,0.24959884160459042,-0.1765279471874237,0.2236672341823578,0.7724067866802216
16,0.23991883660738283,0.24916359687894585,-0.17973411083221436,0.22969666123390198,0.7803459912538528
17,0.23935291916131973,0.2472199940547347,-0.18377962708473206,0.23381510376930237,0.7892460972070694
18,0.23846774662916476,0.24734255327433347,-0.18579068779945374,0.23822492361068726,0.7719518095254898
19,0.23807990149809763,0.24651954474151136,-0.18923191726207733,0.24257895350456238,0.7612852156162262
20,0.23717088538866776,0.24704934711754323,-0.19243676960468292,0.24663200974464417,0.7797722518444061
21,0.2367663956605471,0.2467174036309123,-0.19445709884166718,0.25127923488616943,0.7662271410226822
22,0.23650640822373903,0.24565535524636506,-0.19675591588020325,0.25458380579948425,0.7743647545576096
23,0.23621748445125726,0.2451061091631651,-0.1988271325826645,0.2577947676181793,0.7632679641246796
24,0.23586291304001442,0.24460105093121529,-0.20020738244056702,0.2606883645057678,0.758370578289032
25,0.23507715589725053,0.24461020520031454,-0.20283088088035583,0.2636912167072296,0.7601836621761322
26,0.23494072946218345,0.24424636665433647,-0.2040673941373825,0.26616719365119934,0.76093490421772
27,0.23485135573607224,0.24386392246484756,-0.20557382702827454,0.26940277218818665,0.7503767013549805
28,0.23460494096462542,0.244009974591434,-0.20767854154109955,0.2724423110485077,0.749833956360817
29,0.23428960488392755,0.24396406558603048,-0.209857776761055,0.27569693326950073,0.7487016469240189
30,0.23445790375654513,0.24310307107716797,-0.21069394052028656,0.2778416872024536,0.7506929486989975
31,0.23386926777087724,0.24206385960429905,-0.2137344926595688,0.27977386116981506,0.7491732388734818
32,0.23398796640909636,0.24331341931372882,-0.2153649479150772,0.2832760214805603,0.7474174946546555
33,0.2334726687807303,0.24319544312506913,-0.2146081179380417,0.285673052072525,0.7482367604970932
34,0.2332245082809375,0.242816398191452,-0.21650001406669617,0.2871262729167938,0.7591928243637085
35,0.23281712199632937,0.2424088662549853,-0.21855555474758148,0.28927960991859436,0.7303598672151566
36,0.23272356104392272,0.2420096227645874,-0.2195824384689331,0.29109859466552734,0.7391183376312256
37,0.2321965006681589,0.24237062062770126,-0.2207149714231491,0.29445695877075195,0.7281799167394638
38,0.23235531953664926,0.24175363823324442,-0.22150592505931854,0.29623135924339294,0.7398382276296616
39,0.2320525537316616,0.24052637660056353,-0.2234209030866623,0.2973816990852356,0.731774315237999
40,0.23248693060416442,0.24295052657723426,-0.2247253805398941,0.2994670271873474,0.7392321825027466
41,0.2320903533926377,0.24099980828613043,-0.22506636381149292,0.3010810315608978,0.729283943772316
42,0.23186059697316244,0.24064438431859017,-0.2246551513671875,0.3028061091899872,0.7423744201660156
43,0.2316779253574518,0.24134516449570656,-0.22734107077121735,0.30496981739997864,0.7311521172523499
44,0.23165279111036888,0.24120286822617054,-0.22896260023117065,0.3067648708820343,0.7277756631374359
45,0.2315231882608854,0.24110528854876753,-0.22870320081710815,0.30900275707244873,0.7263170331716537
46,0.2311762491097817,0.24142093278616666,-0.23035362362861633,0.31036046147346497,0.734918549656868
47,0.23068303442918336,0.2410134817287326,-0.2316799759864807,0.31225162744522095,0.7230464369058609
