epoch,train_loss,val_loss,gamma_rd,gamma_dr,res_mag,entropy
0,0.18306468870188738,0.2361841528737545,0.016525689512491226,0.017737220972776413,0.4451879620552063,5.465033292770386
1,0.1832711660378688,0.2358764056378603,0.020906776189804077,0.02561303600668907,0.40033060908317564,5.358379125595093
2,0.18290499497104334,0.2355095160472393,0.024183521047234535,0.03447641432285309,0.390815269947052,5.212021827697754
3,0.18302287805724787,0.2352197721260786,0.026802580803632736,0.03521692380309105,0.42368505597114564,5.165445184707641
4,0.1825258204260388,0.2351190871953964,0.029786264523863792,0.03856971487402916,0.4211595058441162,5.079842853546142
5,0.1819936057200303,0.2349606965905428,0.03245304897427559,0.04259477183222771,0.42214500308036806,5.012717771530151
6,0.1820457968357447,0.2346179033613205,0.0350322388112545,0.04586294665932655,0.3871666431427002,4.9334001541137695
7,0.1819700651072167,0.23467143581926822,0.03717871010303497,0.051520463079214096,0.3750218331813812,4.85306396484375
8,0.18145050511166855,0.23431891125082965,0.04291879013180733,0.05758610740303993,0.3664273381233215,4.8174432754516605
9,0.1813928694338412,0.23398455948948862,0.04454272985458374,0.06290365010499954,0.34213351011276244,4.760762357711792
10,0.18131003267056234,0.23395491617798805,0.04698732867836952,0.06790506094694138,0.3245991587638855,4.7426409244537355
11,0.18095708014191808,0.23366275896668434,0.04940697178244591,0.07479965686798096,0.3199706435203552,4.681186199188232
12,0.1802222817330747,0.2333328009301424,0.05278048291802406,0.07965810596942902,0.31703645586967466,4.630651044845581
13,0.18012442822391922,0.23330447438359259,0.05632764473557472,0.0840698778629303,0.3179249167442322,4.586835193634033
14,0.17987850550058726,0.23311613886654375,0.059844840317964554,0.08910062909126282,0.30379602313041687,4.547260904312134
15,0.17984873539692647,0.23273751643121243,0.061812493950128555,0.09367194771766663,0.30107231736183165,4.5303041458129885
16,0.1794359051697963,0.23267495996177198,0.06573936343193054,0.09476041793823242,0.29426153302192687,4.5071546077728275
17,0.17939372602346781,0.23259778052568433,0.06530588120222092,0.09101032465696335,0.31456053256988525,4.467534732818604
18,0.17904450643706965,0.2325931542444229,0.07032518088817596,0.09503131359815598,0.31918950080871583,4.407084798812866
19,0.17913018046198664,0.23250939337551593,0.07272033393383026,0.09682680666446686,0.3055544555187225,4.365534973144531
20,0.17869284789304477,0.23285544193565846,0.07591871917247772,0.0969327837228775,0.3134035289287567,4.353558111190796
21,0.17853194676540993,0.23179812053203586,0.07609079778194427,0.09937574714422226,0.3004452228546143,4.334099006652832
22,0.1781735291352143,0.23231090343773367,0.07752687484025955,0.09909447282552719,0.29971830248832704,4.2978400707244875
23,0.17818218670986793,0.23227840406060216,0.07754833251237869,0.09832658618688583,0.3102379679679871,4.263757109642029
24,0.1781823912987838,0.23225192575752734,0.08094479888677597,0.10121766477823257,0.3166944682598114,4.224164652824402
25,0.1779959910624736,0.2312708424079418,0.08192078769207001,0.10164539515972137,0.316305410861969,4.216873836517334
26,0.17816471167512843,0.23171541551351543,0.08102992922067642,0.10338839888572693,0.31663382053375244,4.205270266532898
27,0.17737395698959763,0.23110092353463174,0.0842553898692131,0.1056755781173706,0.33336166143417356,4.167079567909241
28,0.17762587279886813,0.23105213402092456,0.08442401140928268,0.10536007583141327,0.32552496790885926,4.157969069480896
29,0.17738075473824064,0.23110067833662035,0.08561871945858002,0.10978291183710098,0.32368409633636475,4.143629932403565
30,0.17714809163196668,0.23125626471042632,0.08623536676168442,0.10979919880628586,0.32439565658569336,4.1126545667648315
31,0.1768968310710546,0.2306231674551964,0.08844098448753357,0.10893910378217697,0.33402740955352783,4.102227258682251
32,0.17698984975750381,0.23087527312159536,0.08868049085140228,0.11358600109815598,0.3375552773475647,4.098289752006531
33,0.1769323216096775,0.23051512350976466,0.09023920446634293,0.11011243611574173,0.34223890900611875,4.101902270317078
34,0.17694843500047117,0.2302134924840927,0.09058751165866852,0.11171102523803711,0.32994775772094725,4.081739139556885
35,0.17645264678710215,0.23057168110847476,0.0925309807062149,0.10963551700115204,0.33947978019714353,4.049099373817444
36,0.17648768263894157,0.23078169479131697,0.09252704679965973,0.11163055151700974,0.34925796985626223,4.048790144920349
37,0.17604886156481667,0.22982812908649447,0.09534990042448044,0.113462895154953,0.3562780857086182,4.041747212409973
38,0.1760861052049173,0.23006036410450936,0.09654203802347183,0.11396744102239609,0.3499855875968933,4.032056665420532
39,0.17624585491579933,0.2301787656891346,0.09837163239717484,0.11678776144981384,0.36292041540145875,4.015640544891357
40,0.1756413917283754,0.22898299065768715,0.0980953723192215,0.1180550679564476,0.36475384831428526,3.9961090087890625
41,0.17555218129544645,0.22928145860731602,0.09785183519124985,0.11860673129558563,0.3601277768611908,3.9914595603942873
42,0.17582308198954608,0.22991088218927383,0.09875356405973434,0.11877643316984177,0.36175177097320554,3.9690298080444335
43,0.17531467813092308,0.22975293006956576,0.09793329983949661,0.11870965361595154,0.3783497750759125,3.9558362483978273
44,0.1757362859474646,0.22988817832529546,0.10094361752271652,0.11898355185985565,0.3672399461269379,3.9372318029403686
45,0.1759363847809869,0.22973549994289874,0.10066412389278412,0.12059097737073898,0.35938298106193545,3.943846321105957
46,0.17539522414271896,0.22937977316558364,0.10045059770345688,0.11950940638780594,0.3717241108417511,3.918375277519226
47,0.1750183459874746,0.2292168646979332,0.10018021613359451,0.12208028137683868,0.3818572282791138,3.913183307647705
48,0.1746304083514858,0.22929254461228848,0.10383236408233643,0.1205214411020279,0.37899723649024963,3.8936681747436523
