epoch,train_loss,val_loss,gamma_rgb,gamma_depth,res_mag
0,0.35382499263204376,0.3582675761826336,0.025747714564204216,-0.03026087023317814,0.2531639263033867
1,0.34723820974086894,0.3465831297919154,0.052562568336725235,-0.06736283749341965,0.591036394238472
2,0.3335263163879,0.33145026305317876,0.08370336145162582,-0.10078168660402298,0.8167138695716858
3,0.3207335256297013,0.3199342935919761,0.11342959105968475,-0.12450007349252701,0.868738055229187
4,0.3127202720477663,0.3127195512905717,0.1330098956823349,-0.14282932877540588,0.8735302537679672
5,0.30581146992486097,0.3076575006470084,0.14646999537944794,-0.15839284658432007,0.8792624622583389
6,0.3001223422330001,0.3027105047017336,0.16032983362674713,-0.1714479625225067,0.8941305577754974
7,0.29732697277233516,0.2984549882233143,0.17264129221439362,-0.182118758559227,0.8824892640113831
8,0.2933073002716591,0.2961843051299453,0.18340739607810974,-0.1923329085111618,0.8775663524866104
9,0.2905879082350895,0.2943671857461333,0.19417305290699005,-0.20079708099365234,0.887895479798317
10,0.2884944903439489,0.2919255525931716,0.20328713953495026,-0.20943444967269897,0.8877058178186417
11,0.28669135940485985,0.290321328265965,0.21089549362659454,-0.21682508289813995,0.8790142983198166
12,0.28594840292272894,0.2889839661166072,0.21904130280017853,-0.22327201068401337,0.8851021081209183
13,0.2838587771201956,0.2874331643819809,0.22530114650726318,-0.22875042259693146,0.8792225122451782
14,0.28313275555084494,0.28787992697656156,0.23151950538158417,-0.23430007696151733,0.8633184731006622
15,0.28220628767177974,0.2856204865053296,0.23650051653385162,-0.23888203501701355,0.8366429060697556
16,0.28159987823716526,0.2857186109080911,0.24217209219932556,-0.24291446805000305,0.8558628410100937
17,0.2806484257352763,0.2850706065014005,0.24717630445957184,-0.2472848743200302,0.8398201912641525
18,0.28024981042434427,0.2849709734395146,0.2531428039073944,-0.2501407861709595,0.8359848707914352
19,0.27961120831555336,0.2845712148144841,0.2561059594154358,-0.25398463010787964,0.8288840502500534
20,0.27913900695998095,0.2838235326930881,0.2597256004810333,-0.25650081038475037,0.828898623585701
21,0.2789366789932909,0.2834107736691832,0.2629944980144501,-0.2596415579319,0.834082618355751
22,0.27919873389704475,0.2833176677405834,0.26563823223114014,-0.2622639238834381,0.8309136033058167
23,0.2772718298024145,0.2824534622654319,0.2690572440624237,-0.2651444971561432,0.8146486431360245
24,0.27778664231300354,0.28252369964569807,0.27301517128944397,-0.26736611127853394,0.8141940385103226
25,0.27761367066153164,0.2822557344093919,0.2755156457424164,-0.2689094841480255,0.8084336370229721
26,0.2778229723716604,0.2823649527579546,0.2791951596736908,-0.2714279592037201,0.8143912255764008
27,0.27724353917713823,0.2808959460675716,0.27976080775260925,-0.27365657687187195,0.8075173497200012
28,0.2772242971535387,0.28144285409748554,0.28334131836891174,-0.27567943930625916,0.8228839337825775
29,0.27633287166727,0.2811942510917783,0.28583046793937683,-0.2773219645023346,0.8055189102888107
30,0.2771966714283516,0.28152800993919375,0.28768160939216614,-0.27926814556121826,0.8117510080337524
31,0.27662583877300395,0.28152132788300516,0.2911156713962555,-0.28079110383987427,0.8099517226219177
32,0.2762749359525483,0.28093871533721687,0.29228073358535767,-0.28289994597435,0.7925868183374405
33,0.27527786020574896,0.2809160250231624,0.2936061918735504,-0.2842557430267334,0.8050622493028641
34,0.276029490191361,0.2803607074469328,0.29502764344215393,-0.28639867901802063,0.811280757188797
35,0.27533868880107487,0.27950570582002404,0.2964930832386017,-0.2877289056777954,0.8016975075006485
36,0.2763499247616735,0.28062374007701874,0.2991924583911896,-0.2894585430622101,0.8096683025360107
37,0.27604234629663926,0.2800025301545858,0.29974740743637085,-0.29079747200012207,0.7865256369113922
38,0.27497971674491617,0.27953032843768594,0.3021240532398224,-0.2925492227077484,0.7865138351917267
39,0.27460217270357856,0.27988945533633236,0.3054950535297394,-0.2937822937965393,0.7818798422813416
40,0.27525063938107985,0.27961809621602296,0.3062514364719391,-0.2955492436885834,0.7862909287214279
41,0.27443590965764275,0.279901020437479,0.3075205385684967,-0.2959565222263336,0.7952728867530823
42,0.27476099339024773,0.27947020391523836,0.3094829022884369,-0.29773321747779846,0.7877638041973114
43,0.2742661813209797,0.27962996706068516,0.3112841248512268,-0.2995002567768097,0.7885054051876068
44,0.27487506332068606,0.2789312335550785,0.31182965636253357,-0.3004782199859619,0.7810118794441223
45,0.27444992805349416,0.2793491642951965,0.3143311142921448,-0.3014335334300995,0.7827467918395996
46,0.27440674037768925,0.27894639940708876,0.3151707053184509,-0.3024427890777588,0.787454679608345
47,0.2744071000608905,0.27913456713557244,0.3171117305755615,-0.3039553761482239,0.7797474265098572
48,0.27385726776616326,0.279536192061007,0.31737273931503296,-0.30499032139778137,0.7756358236074448
49,0.27428884752865496,0.27975937244296073,0.31959497928619385,-0.30569809675216675,0.7857117056846619
