epoch,train_loss,val_loss,lr,secs
0,0.6343647837638855,0.4992384761571884,0.001,28.698732614517212
1,0.3665888183392011,0.3687378019094467,0.001,24.528735399246216
2,0.29827845096588135,0.2823493480682373,0.001,23.119884729385376
3,0.2657192785006303,0.25572913885116577,0.001,27.98324728012085
4,0.24748339561315683,0.2407396286725998,0.001,20.685594081878662
5,0.23500492423772812,0.23008408769965172,0.001,19.283694744110107
6,0.22539072713026634,0.22906547412276268,0.001,20.96188521385193
7,0.21750516501756814,0.22689557075500488,0.001,21.96548366546631
8,0.21097038170466056,0.21997743844985962,0.001,23.5984308719635
9,0.2055512683895918,0.21685294806957245,0.001,22.713791370391846
10,0.20139143272088125,0.20920823514461517,0.001,22.862468957901
11,0.19740602431389,0.20607643947005272,0.001,22.034307718276978
12,0.19327369962747282,0.20893701538443565,0.001,18.88352060317993
13,0.18923140546450248,0.2433713749051094,0.001,18.89203381538391
14,0.18651066032739785,0.21113427728414536,0.001,18.550320386886597
15,0.18335704620067889,0.20795638859272003,0.001,18.394469499588013
16,0.18064649345783088,0.19424393773078918,0.001,18.283707857131958
17,0.1786062499651542,0.20685606077313423,0.001,18.836424350738525
18,0.17636306411944902,0.19538745284080505,0.001,18.287940979003906
19,0.173925576874843,0.19156312197446823,0.001,17.9607937335968
20,0.1720500811934471,0.18751242011785507,0.001,18.251704692840576
21,0.170676493873963,0.18934819474816322,0.001,18.48711323738098
22,0.16889087454630777,0.1885649636387825,0.001,18.281877279281616
23,0.16750260557119662,0.19308452308177948,0.001,18.59575891494751
24,0.16631091901889214,0.19828318804502487,0.001,18.978399753570557
25,0.1651300168954409,0.2250150814652443,0.001,18.68606162071228
26,0.16378692881419107,0.18578893318772316,0.001,21.92506980895996
27,0.16238152178434226,0.1894097998738289,0.001,21.806700468063354
28,0.16121114102693704,0.172122523188591,0.001,18.06598711013794
29,0.16014243146547905,0.1820121705532074,0.001,18.461247205734253
30,0.15915976865933493,0.18322033062577248,0.001,18.656437635421753
31,0.15837338624092248,0.19855396077036858,0.001,21.04919409751892
32,0.15736725754462755,0.19795218110084534,0.001,18.560500383377075
33,0.15631411568476603,0.18901865556836128,0.001,19.628137350082397
34,0.1557020080777315,0.1849588230252266,0.0005,18.267325401306152
35,0.15467584477021143,0.16739819198846817,0.0005,18.030478477478027
36,0.1538202894421724,0.16784190386533737,0.0005,18.091978311538696
37,0.15340969138420546,0.16275111585855484,0.0005,17.777642488479614
38,0.15291375724168924,0.16154945269227028,0.0005,17.998780012130737
39,0.15255450973143944,0.1591869480907917,0.0005,18.113009691238403
40,0.15222256286786154,0.16580574214458466,0.0005,18.363028287887573
41,0.15186039874186882,0.15814673155546188,0.0005,18.194013357162476
42,0.15123077424672934,0.16205960139632225,0.0005,17.837932109832764
43,0.15095586730883673,0.16598881408572197,0.0005,18.03476309776306
44,0.1503888007539969,0.15996204689145088,0.0005,18.086695909500122
45,0.15012891762531722,0.16000168398022652,0.0005,18.04367446899414
46,0.14982251020578238,0.15870247408747673,0.0005,18.311543464660645
47,0.1493060691998555,0.16678032279014587,0.00025,18.189621686935425
48,0.14909000752063897,0.15428882092237473,0.00025,17.73481249809265
49,0.1486265814075103,0.15305431559681892,0.00025,17.910161018371582
