epoch,train_loss,val_loss,gamma_rd,gamma_dr,res_mag,entropy
0,0.4006880146485788,0.403749056382974,-0.027140934020280838,0.0,0.797632098197937,5.244191964467366
1,0.3990322903350548,0.4032152770539125,-0.03269975632429123,0.0,0.6302410562833151,4.599594751993815
2,0.397397968504164,0.40297791909376773,-0.03368091955780983,0.0,0.5856602191925049,4.643067518870036
3,0.3980308903588189,0.402881139900287,-0.03526842221617699,0.0,0.5769293904304504,4.599696636199951
4,0.3975174603638826,0.40285492140452067,-0.03943378105759621,0.0,0.6123186747233073,4.584318955739339
5,0.39776899527620385,0.40272026910583175,-0.04198436811566353,0.0,0.5242572029431661,4.669029235839844
6,0.3972105207266631,0.40265147865116596,-0.04653652384877205,0.0,0.49730337659517926,4.483739058176677
7,0.3972877871107172,0.4023626927286386,-0.05139616131782532,0.0,0.46572710076967877,4.3299862543741865
8,0.3966003821955787,0.402268150685231,-0.056772395968437195,0.0,0.47525527079900104,4.268106619517009
9,0.396831006915481,0.401703156303366,-0.059974126517772675,0.0,0.43146539727846783,4.218495051066081
10,0.3963015344407823,0.40159379833042624,-0.06466037034988403,0.0,0.4529562493165334,4.2587103843688965
11,0.39639226374802766,0.4010211306621631,-0.07023881375789642,0.0,0.40334680676460266,4.211800416310628
12,0.3956116471025679,0.4008105788568656,-0.07551539689302444,0.0,0.4178345799446106,4.198650519053142
13,0.3954377947030244,0.400667942532897,-0.0793357640504837,0.0,0.388354370991389,4.129637082417806
14,0.3948100209236145,0.40026426477829613,-0.08432582765817642,0.0,0.38999680678049725,4.204879283905029
15,0.3952931827969021,0.4002450886895259,-0.08902003616094589,0.0,0.37761178612709045,4.184718290964763
16,0.3947357347717992,0.39998697008192535,-0.09279279410839081,0.0,0.3419552743434906,4.20070759455363
17,0.3942412965827518,0.3999242279539506,-0.09599476307630539,0.0,0.3852510352929433,4.212926864624023
18,0.39428493822062455,0.39961588721573355,-0.10004972666501999,0.0,0.35898475845654804,4.234707196553548
19,0.3941540077880577,0.39956135241091256,-0.1048789992928505,0.0,0.3637186785538991,4.220130920410156
20,0.3944772923434222,0.3994909638017416,-0.10831582546234131,0.0,0.34718329707781476,4.229499340057373
21,0.39366978958800986,0.39935422438482443,-0.11167268455028534,0.0,0.3283721109231313,4.251123269399007
22,0.39382876621352303,0.39918747813900307,-0.11517644673585892,0.0,0.3185598651568095,4.240719159444173
23,0.3938799058949506,0.3990261663744847,-0.11841952800750732,0.0,0.3240408996740977,4.2648318608601885
24,0.3933300386976313,0.398847273555398,-0.1206764429807663,0.0,0.3064516484737396,4.244754950205485
25,0.3932602184790152,0.3986367049495379,-0.12364611029624939,0.0,0.3184252182642619,4.234799702962239
26,0.39330912519384315,0.3988138857593139,-0.12584288418293,0.0,0.3266104956467946,4.29129679997762
27,0.3930821231117955,0.3987047086268663,-0.12673278152942657,0.0,0.30943740407625836,4.253129323323567
28,0.39251139760017395,0.3987835710038741,-0.12975133955478668,0.0,0.2845478157202403,4.228923320770264
29,0.3930378898426338,0.3983305418620507,-0.13225571811199188,0.0,0.293727586666743,4.2938127517700195
30,0.3931844477300291,0.3981219384620587,-0.13559263944625854,0.0,0.2894266943136851,4.297142028808594
31,0.39220944157353155,0.39829054314792156,-0.13732609152793884,0.0,0.2941649258136749,4.258335908253987
32,0.39292862900981196,0.39819888083537425,-0.13882501423358917,0.0,0.29128706455230713,4.260149002075195
33,0.3926899278605426,0.39811635083357494,-0.14210931956768036,0.0,0.29116209348042804,4.316050052642822
34,0.3924546672238244,0.3980498732616504,-0.14411002397537231,0.0,0.27316660682360333,4.311359246571858
35,0.39144027674639664,0.39810483317573864,-0.14687716960906982,0.0,0.2791820963223775,4.322019577026367
36,0.39241717479847094,0.3977012225687504,-0.14783033728599548,0.0,0.2681327859560649,4.308424472808838
37,0.3921635029492555,0.39769986679553987,-0.1514700949192047,0.0,0.27890896797180176,4.300583680470784
38,0.392380522357093,0.39770645596782367,-0.1531204879283905,0.0,0.26805220047632855,4.354283173878987
39,0.39125376829394587,0.39768120365639525,-0.15406039357185364,0.0,0.27361340324083966,4.327009677886963
40,0.3915771124539552,0.397471881955862,-0.15699119865894318,0.0,0.2633824944496155,4.345836957295735
41,0.3923261916195905,0.39750223321914674,-0.15792515873908997,0.0,0.27120478947957355,4.389999071756999
42,0.3918356630537245,0.39743543414870897,-0.15799474716186523,0.0,0.2611926595369975,4.362957000732422
43,0.3916410803794861,0.3976656775444746,-0.16151946783065796,0.0,0.28333984812100727,4.385514736175537
44,0.3914397844561824,0.39714693539937335,-0.1611729860305786,0.0,0.2680705388387044,4.3377455075581866
45,0.3915764303119094,0.39766772812108203,-0.16359536349773407,0.0,0.28101349870363873,4.349785963694255
46,0.39143700069851345,0.3972367003103097,-0.165264293551445,0.0,0.26518648862838745,4.325905481974284
47,0.3916096654203203,0.3970040877530972,-0.16656360030174255,0.0,0.2660355269908905,4.325922807057698
48,0.3908036803757703,0.39741196580529214,-0.16959665715694427,0.0,0.2860677440961202,4.361465295155843
49,0.3911164215317479,0.39702806524336337,-0.16997012495994568,0.0,0.2620963354905446,4.333710352579753
