epoch,train_loss,val_loss,lr,secs
0,0.27517425020535785,0.09972258657217026,0.001,23.383471727371216
1,0.04823415080706279,0.03147184103727341,0.001,20.977574825286865
2,0.0277454170708855,0.020423918962478638,0.001,20.99625301361084
3,0.019128656263152757,0.014983555302023888,0.001,21.251770734786987
4,0.014852452091872692,0.01173576277991136,0.001,20.710797786712646
5,0.011787731976558765,0.009486199356615543,0.001,20.858988761901855
6,0.00959128417695562,0.007875346889098486,0.001,21.29460573196411
7,0.008047641984497507,0.006670909468084574,0.001,21.076973915100098
8,0.0068864547181874515,0.005778911678741376,0.001,20.69668173789978
9,0.006066810122380654,0.005061879909286897,0.001,20.912524938583374
