epoch,train_loss,val_loss,lr,secs
0,0.48484950485052886,0.2979962229728699,0.001,16.555099964141846
1,0.18966803782516056,0.15265780687332153,0.001,11.737142324447632
2,0.11741489558308213,0.10044755041599274,0.001,11.66871452331543
3,0.081998727939747,0.07286095867554347,0.001,14.591142654418945
4,0.06099560732642809,0.055686771869659424,0.001,12.288708209991455
5,0.04756627714744321,0.04409733166297277,0.001,11.774481296539307
6,0.03838959598430881,0.03598572810490926,0.001,14.087054014205933
7,0.03172471056933756,0.030002449949582417,0.001,14.050379514694214
8,0.02673280777202712,0.025372205923000973,0.001,11.32433009147644
9,0.022908866060552775,0.02182707190513611,0.001,11.452154159545898
