epoch,train_loss,val_loss,gamma_rd,gamma_dr,res_mag,entropy
0,0.27890312160764424,0.2957296624861658,0.0,0.025784621015191078,0.3761499300599098,4.6112260818481445
1,0.27905171854155403,0.29569654940143225,0.0,0.03399357199668884,0.3782631382346153,4.665071249008179
2,0.27896008576665604,0.295331265784055,0.0,0.04027964547276497,0.33188604563474655,4.639402627944946
3,0.27868038415908813,0.2953433912284672,0.0,0.04636859521269798,0.34384798258543015,4.503209471702576
4,0.27803767834390913,0.2952563482634723,0.0,0.05013403296470642,0.36692310124635696,4.570107102394104
5,0.2785392676080976,0.2952680808596313,0.0,0.05506519228219986,0.37849218398332596,4.447763204574585
6,0.27818728515080043,0.29510760371983047,0.0,0.05687183514237404,0.34890422224998474,4.455695152282715
7,0.27815433059419903,0.2948825013235211,0.0,0.06182849779725075,0.31200389564037323,4.367378354072571
8,0.2777065055710929,0.29493220811933274,0.0,0.06596671044826508,0.3133052736520767,4.474422931671143
9,0.2776917806693486,0.29500491226240994,0.0,0.07096905261278152,0.2980923131108284,4.324966311454773
10,0.2780433458941323,0.2950167315684259,0.0,0.07384955883026123,0.30342987924814224,4.416913866996765
11,0.27769227198192054,0.29448279393985866,0.0,0.07545695453882217,0.2680318281054497,4.428145051002502
12,0.2774958414690835,0.29432700021006164,0.0,0.07949142903089523,0.2535985969007015,4.401604413986206
13,0.2773252810750689,0.2945209156639874,0.0,0.08491397649049759,0.2707430049777031,4.362022280693054
14,0.27707145980426245,0.2943183305878192,0.0,0.08894658088684082,0.2494722418487072,4.370180010795593
15,0.27697685531207494,0.2942090083047748,0.0,0.09116888046264648,0.2376994639635086,4.439648985862732
16,0.27686510511807033,0.29441850777342915,0.0,0.09482654184103012,0.2578501030802727,4.4402852058410645
17,0.2771786834512438,0.2939892290133983,0.0,0.09706373512744904,0.24122188612818718,4.430761694908142
18,0.2767569831439427,0.29411519137769937,0.0,0.10026533901691437,0.24059735238552094,4.432174324989319
19,0.27678914325577875,0.2937347960773855,0.0,0.10292225331068039,0.2244141660630703,4.379247546195984
20,0.27660287022590635,0.294006332976371,0.0,0.10500825196504593,0.23945944756269455,4.45673680305481
21,0.27680535997663225,0.294007571522519,0.0,0.1069721207022667,0.23020322993397713,4.417558908462524
22,0.27709914105279104,0.2936523661736399,0.0,0.1079588234424591,0.22020864114165306,4.424988508224487
23,0.27651731286730086,0.29371419768966733,0.0,0.11047978699207306,0.22833829745650291,4.421341300010681
24,0.2765347957611084,0.2935458377692849,0.0,0.11198027431964874,0.22512605413794518,4.43887734413147
25,0.2763156575816018,0.2936276974942535,0.0,0.1112055629491806,0.22549662366509438,4.381882548332214
26,0.2766744417803628,0.2939854118894786,0.0,0.11336754262447357,0.22992127016186714,4.331400990486145
27,0.276448118686676,0.29376842250153423,0.0,0.11397600919008255,0.23735863715410233,4.378918766975403
28,0.27611735207693916,0.2933644825302064,0.0,0.11723752319812775,0.2360849753022194,4.336661100387573
29,0.2762246685368674,0.2933086491644382,0.0,0.11883244663476944,0.21677511930465698,4.326506614685059
30,0.2762216150760651,0.2933376186165959,0.0,0.11839667707681656,0.2283075712621212,4.274182319641113
31,0.2764887716088976,0.2934732441734523,0.0,0.11969970166683197,0.22649304941296577,4.353017568588257
32,0.27594100918088643,0.2935212745573371,0.0,0.12038195878267288,0.22183427587151527,4.336258172988892
33,0.2761556761605399,0.2936620017010719,0.0,0.12474080175161362,0.240380447357893,4.366548776626587
34,0.2760861507483891,0.29350913716740906,0.0,0.12446093559265137,0.22712812945246696,4.3330254554748535
35,0.2760658494063786,0.29320953034274283,0.0,0.1265609860420227,0.22642384842038155,4.283698916435242
36,0.27567669919558935,0.2934539681404829,0.0,0.12946388125419617,0.22866752743721008,4.3029491901397705
37,0.27611543791634696,0.2934345920782536,0.0,0.12981736660003662,0.21671761944890022,4.294881701469421
38,0.2761853720460619,0.2933672598000616,0.0,0.13033784925937653,0.2178490199148655,4.321064472198486
39,0.2759330306734358,0.29342786988429725,0.0,0.1326511949300766,0.22612305358052254,4.318025827407837
40,0.27596546922411236,0.29334803843274715,0.0,0.1315087527036667,0.22811951488256454,4.290794849395752
41,0.27613476855414254,0.2933156460762024,0.0,0.13345667719841003,0.21661794185638428,4.25210428237915
42,0.2757301117692675,0.2928488766755909,0.0,0.13246168196201324,0.20512381568551064,4.28048574924469
43,0.2753453178065164,0.2927966270826757,0.0,0.1351030021905899,0.20697317272424698,4.283207178115845
44,0.27590476529938834,0.29334931383132934,0.0,0.13776905834674835,0.21976137161254883,4.305601596832275
45,0.27552889330046515,0.29338180503062905,0.0,0.1379716396331787,0.21753402426838875,4.325016379356384
46,0.2759009897708893,0.29292868130989375,0.0,0.13724926114082336,0.2082384042441845,4.28224241733551
47,0.27577293174607415,0.2933509664583951,0.0,0.1387995481491089,0.20889754220843315,4.311375021934509
48,0.2754949186529432,0.29310785132460293,0.0,0.14021934568881989,0.2162260003387928,4.302177906036377
49,0.2755850068160466,0.2933274551548064,0.0,0.1412462592124939,0.2220577821135521,4.30926239490509
