epoch,train_loss,val_loss,lr,secs
0,0.5137922763824463,0.325749272108078,0.001,15.213575839996338
1,0.27728069408072364,0.25061376988887785,0.001,13.123389720916748
2,0.2366369254887104,0.2244172751903534,0.001,21.752211332321167
3,0.21559017565515307,0.2435282975435257,0.001,12.963474035263062
4,0.2013670884900623,0.20639934241771699,0.001,12.019428730010986
5,0.19202479388978747,0.25943570733070376,0.001,11.861999273300171
6,0.18627438404493862,0.18477877080440522,0.001,13.731175899505615
7,0.18162022862169477,0.18644115030765535,0.001,14.16108775138855
8,0.17821266584926182,0.17732042372226714,0.001,17.425360679626465
9,0.17511917195386356,0.17410651445388795,0.001,15.750406980514526
10,0.17257624243696532,0.1794163852930069,0.001,15.023149490356445
11,0.16974101670914227,0.16914996802806853,0.001,13.508270502090454
12,0.16731759326325524,0.2655031204223633,0.001,12.587853193283081
13,0.16526439206467736,0.2088722139596939,0.001,16.41084885597229
14,0.16298256814479828,0.22600986659526826,0.001,23.06126594543457
15,0.1612405768699116,0.20441212952136995,0.001,18.834735870361328
16,0.15923494348923364,0.15881012380123138,0.001,13.17643141746521
17,0.1573153357538912,0.1559244692325592,0.001,13.199600219726562
18,0.15516775018639034,0.15497137010097503,0.001,13.047348976135254
19,0.15361641347408295,0.15301333665847777,0.001,13.111894369125366
20,0.1523216168085734,0.15427623987197875,0.001,13.150207996368408
21,0.15126879347695243,0.1497256189584732,0.001,12.840234756469727
22,0.15002352330419752,0.15420553982257842,0.001,13.32999563217163
23,0.1492080729868677,0.15622903406620026,0.001,13.98577356338501
24,0.14792764393819702,0.14831297397613524,0.001,13.362139463424683
25,0.14693800856669745,0.14756601750850679,0.001,13.086536407470703
26,0.14565201310647857,0.15118768215179443,0.001,13.11535096168518
27,0.1448642628060447,0.14676622152328492,0.001,13.269076585769653
28,0.1436839960515499,0.14727053344249724,0.001,13.839694023132324
29,0.142796923716863,0.1454598695039749,0.001,13.814470291137695
30,0.14177348588903746,0.1594807416200638,0.001,13.051884174346924
31,0.14120457818110785,0.14288293421268464,0.001,13.476835012435913
32,0.14052475367983183,0.14116931557655335,0.001,13.197774887084961
33,0.13987769476241535,0.14703349769115448,0.001,13.123984098434448
34,0.13906190627151066,0.14089123904705048,0.001,13.094187259674072
35,0.13850196161203915,0.15176721513271332,0.001,13.276867389678955
36,0.13825665414333344,0.14282584190368652,0.001,13.365154027938843
37,0.13680141708917087,0.14019695520401002,0.001,12.99345350265503
38,0.13697719987895754,0.14441311955451966,0.001,13.44324254989624
39,0.13638178590271208,0.1402361124753952,0.001,13.086882829666138
40,0.13561264011594984,0.13754946291446685,0.001,13.374346256256104
41,0.13519498871432412,0.14044614136219025,0.001,13.667537212371826
42,0.13444597398241362,0.14371708035469055,0.001,12.20822811126709
43,0.13419194809264606,0.13769938051700592,0.001,13.821929216384888
44,0.13383528217673302,0.13585816323757172,0.001,14.92303729057312
45,0.13347774371504784,0.13687666654586791,0.001,15.361143827438354
46,0.13277275322212112,0.1408606767654419,0.001,12.810743570327759
47,0.13271187411414254,0.13674176931381227,0.001,13.357946395874023
48,0.13248590214384925,0.1373625725507736,0.001,17.351138830184937
49,0.1319866714378198,0.13494561612606049,0.001,12.486104965209961
