epoch,train_loss,val_loss,gamma_rd,gamma_dr,res_mag,entropy
0,0.3553233362477401,0.35933752476945513,-0.022410299628973007,0.0,0.2512216791510582,5.369040250778198
1,0.35414767265319824,0.35892372239306575,-0.026472099125385284,0.0,0.2830069586634636,5.06963324546814
2,0.3537109823062502,0.3584677769780159,-0.03381980210542679,0.0,0.323311448097229,4.82868754863739
3,0.3540551878254989,0.3581078936032951,-0.0404411144554615,0.0,0.3117428496479988,4.705251097679138
4,0.35335874660261746,0.3580702916391194,-0.046880949288606644,0.0,0.28803884238004684,4.56515645980835
5,0.35410645809666863,0.35774117913395165,-0.05370575189590454,0.0,0.2591106742620468,4.410749435424805
6,0.35306258037172517,0.3573584032971412,-0.059630438685417175,0.0,0.24803189560770988,4.361292600631714
7,0.3535222041195837,0.35713604839742186,-0.05919446423649788,0.0,0.24035552144050598,4.3909218311309814
8,0.3518233227318731,0.3568417079534381,-0.06709150224924088,0.0,0.23318103328347206,4.3154672384262085
9,0.35241034626960754,0.35686013543978334,-0.07167080789804459,0.0,0.23457463830709457,4.291632890701294
10,0.3518676696152523,0.35623832480981943,-0.07621575146913528,0.0,0.21065901964902878,4.287894606590271
11,0.35182930272201013,0.35585240157321096,-0.0809319019317627,0.0,0.2089260146021843,4.2745842933654785
12,0.3512023851789277,0.35571988320350645,-0.08465426415205002,0.0,0.1964324712753296,4.291736721992493
13,0.351728532848687,0.3553675814114511,-0.088997483253479,0.0,0.19011036306619644,4.268436431884766
14,0.3513541920431729,0.35528567596189675,-0.09195533394813538,0.0,0.19369881227612495,4.233904957771301
15,0.3510628291245165,0.3549657362140715,-0.09459645301103592,0.0,0.18368419259786606,4.2161113023757935
16,0.3513718072710366,0.35486237326152625,-0.09760557115077972,0.0,0.17423243448138237,4.217999815940857
17,0.35082634255803863,0.35470713480412963,-0.10231815278530121,0.0,0.1812920868396759,4.180603265762329
18,0.3506635345261672,0.35472275307364765,-0.10495095700025558,0.0,0.17725024744868279,4.197603702545166
19,0.3511901107327691,0.3547335640624166,-0.10652357339859009,0.0,0.17098979651927948,4.1719865798950195
20,0.3502066258726449,0.3542091919861734,-0.1101827323436737,0.0,0.17419568449258804,4.156241536140442
21,0.3503605209547898,0.3543834302637726,-0.11252222210168839,0.0,0.1739821694791317,4.131642818450928
22,0.34990501198275337,0.3541293939642608,-0.11656152456998825,0.0,0.16959936171770096,4.110857963562012
23,0.34965212386229944,0.3543793255973607,-0.11904081702232361,0.0,0.16890973970294,4.086662769317627
24,0.34971308194357775,0.35383304517939684,-0.12071460485458374,0.0,0.1670110747218132,4.083574056625366
25,0.3488422005340971,0.35391275166422126,-0.1219884380698204,0.0,0.1673818677663803,4.0917991399765015
26,0.3503206814157552,0.35394628832153974,-0.12662017345428467,0.0,0.166993398219347,4.061572313308716
27,0.349922690925927,0.35370059185400604,-0.12539951503276825,0.0,0.16891726106405258,4.017739236354828
28,0.3497381446690395,0.3534831407062709,-0.1265619695186615,0.0,0.1670396402478218,4.002660691738129
29,0.34876521702470453,0.3538383483268321,-0.13079619407653809,0.0,0.18259944766759872,4.0137211084365845
30,0.3491834360977699,0.353285144251585,-0.1310000717639923,0.0,0.17640012502670288,4.017421662807465
31,0.3482338981381778,0.35316939958631993,-0.13150107860565186,0.0,0.1728973090648651,3.9948673844337463
32,0.349715033481861,0.3534525357816368,-0.1340523511171341,0.0,0.17625775560736656,4.005427539348602
33,0.3488543187749797,0.35308003095798196,-0.13428530097007751,0.0,0.17296095564961433,3.9778406620025635
34,0.3486587805994626,0.3533755582574755,-0.13537690043449402,0.0,0.1713961325585842,3.965335428714752
35,0.3487002243255747,0.3526626405090093,-0.13588199019432068,0.0,0.1682073175907135,3.9051842093467712
36,0.34892336561762055,0.3529739147782326,-0.1388085037469864,0.0,0.17316007614135742,3.886234760284424
37,0.3481357313435653,0.3528027591265738,-0.13955269753932953,0.0,0.17003997415304184,3.89697128534317
38,0.3486516496230816,0.3528760793868452,-0.1380055695772171,0.0,0.16744130477309227,3.8730685114860535
39,0.34805093345970944,0.35273583883047105,-0.14113493263721466,0.0,0.1733100414276123,3.874994933605194
40,0.34753091993003055,0.35280282277800146,-0.1412634253501892,0.0,0.17052104696631432,3.8425817489624023
41,0.34798152693386736,0.352647326143831,-0.14074908196926117,0.0,0.1743510141968727,3.860802710056305
42,0.3479485748143032,0.3528721702352166,-0.14467570185661316,0.0,0.17896567285060883,3.798867344856262
43,0.34923282368429776,0.35264904758110643,-0.14439623057842255,0.0,0.17412396520376205,3.8032726049423218
44,0.3485523955575351,0.35234039457999167,-0.14596602320671082,0.0,0.1683650054037571,3.8225128054618835
45,0.3475767970085144,0.3524958526145667,-0.14568719267845154,0.0,0.16924237087368965,3.8220138549804688
46,0.34740408432894737,0.3527210768043995,-0.14845438301563263,0.0,0.17400485277175903,3.7947409749031067
47,0.34829205480115166,0.352651462271437,-0.14967189729213715,0.0,0.1699446178972721,3.81148225069046
48,0.3470924671353965,0.3520260169256479,-0.1506197154521942,0.0,0.16732598468661308,3.79475736618042
49,0.3471396863460541,0.35251616225764154,-0.15287138521671295,0.0,0.1721544936299324,3.8137627243995667
