epoch,train_loss,val_loss,lr,secs
0,0.3991878157531893,0.273500519990921,0.001,22.526241779327393
1,0.17912081568627744,0.17009954452514647,0.001,17.82912254333496
2,0.15046702929445216,0.14595767557621003,0.001,17.919910430908203
3,0.13516687944128708,0.13573015630245208,0.001,17.376391410827637
4,0.12407081171467498,0.12331264019012451,0.001,17.431325435638428
5,0.11586424668092986,0.11542368084192275,0.001,17.4623920917511
6,0.10869177511414967,0.10761885195970536,0.001,17.47628116607666
7,0.1031239395206039,0.10359474122524262,0.001,17.876526594161987
8,0.09777007594301894,0.09649362266063691,0.001,17.724093914031982
9,0.09342387781755344,0.09334032535552979,0.001,17.503023147583008
10,0.09021543812107395,0.09065577238798142,0.001,17.690499782562256
11,0.08696478182399595,0.09010316729545594,0.001,17.607508659362793
12,0.08508750252627037,0.0849721148610115,0.001,17.76635432243347
13,0.08174065923368609,0.08368900567293167,0.001,17.424633264541626
14,0.07918732915375684,0.0835824191570282,0.001,17.010772705078125
15,0.07676147991741025,0.08099190443754196,0.001,17.454563856124878
16,0.07542701226633948,0.07706187218427658,0.001,17.37739396095276
17,0.07351846509688609,0.07522886544466019,0.001,17.815616130828857
18,0.07197860426999428,0.07576443105936051,0.001,17.661986112594604
19,0.07015184917159982,0.07823819518089295,0.001,17.372307062149048
20,0.06862179028826791,0.0715454675257206,0.001,17.266634225845337
21,0.06803584380729778,0.07000575065612794,0.001,18.559172868728638
22,0.06627988926059492,0.07143451124429703,0.001,17.93906807899475
23,0.06631778251077677,0.0701264388859272,0.001,17.913134574890137
24,0.06555241829640157,0.06761792972683907,0.001,18.438780546188354
25,0.0640863882931503,0.06642588824033738,0.001,17.296807050704956
26,0.06391893055390667,0.06591802760958672,0.001,17.853081464767456
27,0.06255460057306934,0.06565729156136513,0.001,19.418453454971313
28,0.06233681476599461,0.06684036403894425,0.001,18.66143250465393
29,0.06166848177845414,0.06574361696839333,0.001,18.66460633277893
30,0.06047608985288723,0.06628106757998467,0.001,18.225873231887817
31,0.059939993797121824,0.06252697110176086,0.001,18.734795808792114
32,0.05929235097121548,0.06366538256406784,0.001,18.039336442947388
33,0.059035075274673665,0.06149699836969376,0.001,18.148525714874268
34,0.058448424915204175,0.06218801662325859,0.001,19.060168743133545
35,0.05777861328946578,0.061660589277744295,0.001,19.305293798446655
36,0.05801320156535587,0.06191289275884628,0.001,18.83669900894165
37,0.057035580982227586,0.058880651742219924,0.001,18.233112812042236
38,0.0565583311222695,0.058272698521614076,0.001,17.915203094482422
39,0.05650713838435508,0.057810078561306,0.001,17.654788732528687
40,0.055685051993743795,0.058566891402006147,0.001,18.687398433685303
41,0.055395199439010105,0.055866682529449464,0.001,17.981556177139282
42,0.05539316402093784,0.05670444965362549,0.001,18.16874384880066
43,0.054594704830968704,0.06060466691851616,0.001,19.4120454788208
44,0.05516884667245117,0.058514267951250074,0.001,19.17420220375061
45,0.05424586814400312,0.056843294948339465,0.001,19.36456036567688
46,0.054086268149517676,0.057513970881700516,0.001,18.77577781677246
47,0.05418617701208269,0.05517100021243095,0.001,18.876560926437378
48,0.05314960028674152,0.055149850249290464,0.001,19.248979091644287
49,0.05333919833238061,0.05385465770959854,0.001,18.94808602333069
