epoch,train_loss,val_loss,gamma_rd,gamma_dr,res_mag,entropy
0,0.3315907450946602,0.37417513082563875,0.02704169973731041,0.0,0.2933194100856781,5.312334728240967
1,0.331503376767442,0.37407883822619914,0.030030623078346252,0.0,0.27002695202827454,4.892127895355225
2,0.33109010796289184,0.3742337356939912,0.04593025892972946,0.0,0.25581227242946625,4.673938369750976
3,0.33027035159033696,0.3744787016370893,0.05881904438138008,0.0,0.24577095210552216,4.727741622924805
4,0.3302861315173072,0.37560323293685915,0.07517288625240326,0.0,0.2347414016723633,4.781925392150879
5,0.32904398521861516,0.3762460518893599,0.085565946996212,0.0,0.24129051268100737,4.823194217681885
6,0.32919230976620234,0.37471554888904096,0.08549509197473526,0.0,0.2294169247150421,4.845405387878418
7,0.32962585059372157,0.3756094939529896,0.08985043317079544,0.0,0.2452065348625183,4.712929630279541
8,0.328758315460102,0.375743129310906,0.09726372361183167,0.0,0.24554671943187714,4.671553897857666
9,0.328154663781862,0.3741445051375032,0.10205477476119995,0.0,0.2310407727956772,4.705996799468994
