epoch,train_loss,val_loss,lr,secs
0,0.3452230476670795,0.19483883678913116,0.001,11.172668695449829
1,0.09187461490984317,0.07668894529342651,0.001,11.42837905883789
2,0.05519404552049107,0.04634070644776026,0.001,11.655324459075928
3,0.03818166456012814,0.03340289369225502,0.001,11.246905088424683
4,0.028174886342000077,0.02554142226775487,0.001,11.547643423080444
5,0.021679743020622817,0.02021244540810585,0.001,10.723326683044434
6,0.017674542584077076,0.016543447971343994,0.001,10.945701360702515
7,0.014608165076761334,0.013846070505678654,0.001,10.897040605545044
8,0.012337674455786193,0.011726291850209236,0.001,10.754796028137207
9,0.010554444458749559,0.010153469629585743,0.001,11.206113576889038
