epoch,train_loss,val_loss,gamma_rgb,gamma_depth,res_mag
0,0.32955160253756755,0.36797423601567747,-0.039066292345523834,0.037782300263643265,0.31987424492836
1,0.3062328841235187,0.3278085368263722,-0.0879419818520546,0.08701983839273453,0.9714192271232605
2,0.27667656540870667,0.29763592681884765,-0.11859789490699768,0.12617680430412292,1.0888376235961914
3,0.26080851417941014,0.28360777951478955,-0.1382443755865097,0.15174522995948792,1.1885308027267456
4,0.25202161315325144,0.27560258509397506,-0.15369287133216858,0.16862453520298004,1.2074111223220825
5,0.24669618381036296,0.26937759441852566,-0.1653512865304947,0.1813603639602661,1.2077765941619873
6,0.24278658628463745,0.2665425538420677,-0.17421190440654755,0.19211092591285706,1.248658299446106
7,0.24056959232768496,0.26363856746912,-0.18129360675811768,0.2015029639005661,1.203958773612976
8,0.23810264790380323,0.26147855050086977,-0.18723425269126892,0.21038690209388733,1.1592381477355957
9,0.23634610586875193,0.25924954155445096,-0.1922006756067276,0.21850033104419708,1.1738797664642333
10,0.23454000498797442,0.25760648410797116,-0.1970098316669464,0.22466091811656952,1.1700827598571777
11,0.2334409344035226,0.2563648649573326,-0.2012394815683365,0.2303321361541748,1.1540864706039429
12,0.2316015684926832,0.2552094797229767,-0.20539185404777527,0.23580718040466309,1.157720947265625
13,0.2312617656346914,0.25378182822227474,-0.20946632325649261,0.24023473262786865,1.1268860340118407
14,0.2307554700890103,0.25249702375173566,-0.21335047483444214,0.24459001421928406,1.1531967878341676
15,0.2301024565020123,0.25223528826236724,-0.2174779325723648,0.24840323626995087,1.1253571510314941
16,0.2292772334169697,0.25042011294841765,-0.22186201810836792,0.25271371006965637,1.1133100509643554
17,0.22816558343333168,0.24971135780811307,-0.22583042085170746,0.2567359507083893,1.1264159679412842
18,0.22767387854086385,0.24959779179811475,-0.22997817397117615,0.26023176312446594,1.1193656206130982
19,0.22791746057368614,0.24873244047403334,-0.23409949243068695,0.2633836269378662,1.1042773485183717
20,0.22727054397802096,0.24888555438041687,-0.23825840651988983,0.2662145495414734,1.1132030963897706
21,0.22646655988048864,0.24655846010684965,-0.24225831031799316,0.2690383195877075,1.117979383468628
22,0.22612236883189227,0.24717751396894455,-0.24653324484825134,0.2711513638496399,1.120601773262024
23,0.22545770978605426,0.245848714723587,-0.2506429851055145,0.27312442660331726,1.1169968605041505
24,0.2264670435641263,0.2467788387727737,-0.2547343969345093,0.27590814232826233,1.1053786754608155
25,0.22489550266716932,0.24641893897771835,-0.25849202275276184,0.2779686152935028,1.0855104207992554
26,0.22525720539930705,0.24460481382846835,-0.26208847761154175,0.27948805689811707,1.1317156314849854
27,0.22478686796652303,0.24512723282814025,-0.2657903730869293,0.28171902894973755,1.138161039352417
28,0.22519245864571752,0.24556056036233903,-0.26979199051856995,0.2823754549026489,1.1356697797775268
29,0.22462700186549006,0.24535446669340133,-0.2732541561126709,0.283689945936203,1.095095705986023
30,0.22449508994012266,0.24510917597770693,-0.2763587534427643,0.28564366698265076,1.1175042629241942
31,0.22417569965929598,0.2443959631252289,-0.27981868386268616,0.28691065311431885,1.1243147373199462
32,0.22447582555783763,0.24449759136676788,-0.2829902470111847,0.2875775098800659,1.1053372383117677
33,0.22443461136237994,0.24376968625545503,-0.28591856360435486,0.2889367640018463,1.1251088619232177
34,0.22375495772104007,0.2443726386213303,-0.2889489233493805,0.2905347943305969,1.137320613861084
35,0.2238354304352322,0.24265517238140108,-0.291970431804657,0.2914449870586395,1.1319872379302978
36,0.22339185548795237,0.2428847449159622,-0.2951244115829468,0.29250335693359375,1.13872971534729
37,0.22390079739931468,0.24313318021774294,-0.29813191294670105,0.2946799397468567,1.1129788875579834
38,0.2233721529309814,0.24403332867622374,-0.3008193373680115,0.2954099178314209,1.139988660812378
39,0.22349658245975906,0.24470334730148316,-0.3031596541404724,0.2969021797180176,1.1294105052947998
40,0.22235866776994756,0.24251298671722413,-0.3057863414287567,0.29753565788269043,1.1219316959381103
41,0.22251886572386767,0.2427808869767189,-0.30876797437667847,0.29949337244033813,1.1216512441635131
42,0.22296236697080973,0.24244711738586427,-0.31091445684432983,0.3002859055995941,1.150425100326538
43,0.22296410356018995,0.24278980057954785,-0.313730925321579,0.30151933431625366,1.118137288093567
44,0.2224493598615801,0.24241675283908845,-0.31594032049179077,0.3021683394908905,1.1316988468170166
45,0.22250069959743604,0.24213486795186995,-0.3183163106441498,0.30292946100234985,1.1216814756393432
46,0.2229856933290894,0.24247256489515304,-0.32073482871055603,0.30540260672569275,1.1194972276687623
47,0.22225538016976537,0.2413270281124115,-0.3229779005050659,0.3061990439891815,1.1230246543884277
48,0.22207288725956068,0.24113214336395267,-0.32526880502700806,0.308164119720459,1.1261083126068114
49,0.22236039268003926,0.2420842294573784,-0.32691246271133423,0.30861589312553406,1.1172248125076294
