epoch,train_loss,val_loss,lr,secs
0,0.6308621156674165,0.506303608417511,0.001,12.757934093475342
1,0.4025830993285546,0.40343786279360455,0.001,11.806152820587158
2,0.355876617706739,0.33652517199516296,0.001,11.422945022583008
3,0.32565611830124486,0.3116061290105184,0.001,11.47503113746643
4,0.3027907380690941,0.2918063799540202,0.001,11.289133787155151
5,0.2858864229459029,0.2768624226252238,0.001,11.236958980560303
6,0.26808428649718946,0.2929979960123698,0.001,11.184200286865234
7,0.2534692654242882,0.24701411028703055,0.001,11.666727781295776
8,0.23955025810461777,0.23325016101201376,0.001,11.393370151519775
9,0.23030828971129197,0.2253019412358602,0.001,11.301546573638916
10,0.2222454358751957,0.21974466741085052,0.001,11.301539421081543
11,0.21623700685226,0.23037181297938028,0.001,11.290841817855835
12,0.21064516730033434,0.20981559654076895,0.001,11.248512029647827
13,0.2058220408283747,0.20245623588562012,0.001,11.501503229141235
14,0.20137721930558866,0.2007683962583542,0.001,11.267082691192627
15,0.1973447215098601,0.19535117348035178,0.001,11.572783708572388
16,0.19373855281334657,0.19713425636291504,0.001,11.42122745513916
17,0.1910062455213987,0.18756921589374542,0.001,11.75836706161499
18,0.1881171728555973,0.18591445684432983,0.001,11.62489914894104
19,0.18580194791922203,0.18533346553643545,0.001,11.90221381187439
20,0.18336062305248702,0.180778369307518,0.001,11.846879243850708
21,0.18165535135911062,0.17969528337319693,0.001,11.395621538162231
22,0.1793346473803887,0.17659681042035422,0.001,11.715018510818481
23,0.17799388789213622,0.17831564942995706,0.001,12.151512861251831
24,0.17646384411133254,0.17709664503733316,0.001,11.555709838867188
25,0.17460931207125002,0.17777552207310995,0.001,11.667240142822266
26,0.17324973184328812,0.16988942523797354,0.001,11.539998292922974
27,0.17117702330534273,0.1699268917242686,0.001,11.544362783432007
28,0.16955899046017572,0.167753666639328,0.001,11.700925588607788
29,0.16820222425919312,0.16916654507319132,0.001,11.27506685256958
30,0.16767420390477547,0.16643607119719186,0.001,11.3616042137146
31,0.16635126792467558,0.16400820513566336,0.001,11.350468873977661
32,0.16475917398929596,0.16390877962112427,0.001,11.266982316970825
33,0.16336185943621856,0.16190134485562643,0.001,11.574906349182129
34,0.16305219725920603,0.16313358147939047,0.001,11.364490509033203
35,0.16200382377092654,0.15975687404473624,0.001,11.885474920272827
36,0.16059905175979322,0.16139157116413116,0.001,11.84576416015625
37,0.15954757539125589,0.16190114617347717,0.001,11.659372568130493
38,0.15911514369341043,0.15724353988965353,0.001,11.851110935211182
39,0.1581307317201908,0.15592855215072632,0.001,11.406240224838257
40,0.15736545221163675,0.15687413016955057,0.001,11.301265716552734
41,0.15662454412533686,0.1544020026922226,0.001,11.245569944381714
42,0.15624542763599983,0.15366699794928232,0.001,11.197213411331177
43,0.15502015673197234,0.1536364108324051,0.001,11.259729623794556
44,0.1544964577143009,0.1531690458456675,0.001,12.067460298538208
45,0.15331995028715867,0.15187783539295197,0.001,11.97438097000122
46,0.1526426627085759,0.15237657725811005,0.001,11.82413625717163
47,0.15228979289531708,0.15024941166241965,0.001,11.543437242507935
48,0.15130774676799774,0.15051927169164023,0.001,11.361347436904907
49,0.15097490296914026,0.14827463030815125,0.001,11.299417972564697
