epoch,train_loss,val_loss,gamma_rd,gamma_dr,res_mag,entropy
0,0.3232164740562439,0.3174419590870539,0.028363635763525963,0.024435430765151978,0.7265915075937907,5.273964087168376
1,0.3212048918008804,0.31678910922805464,0.030616547912359238,0.029081786051392555,0.6497033635775248,4.996633768081665
2,0.31986796855926514,0.3168179237047831,0.033659741282463074,0.03555656597018242,0.6310709317525228,5.033206542332967
3,0.32061701714992524,0.316292717329661,0.03557104244828224,0.03866663947701454,0.6358397801717123,4.890301148096721
4,0.3195687015851339,0.3161732887367407,0.038690920919179916,0.04190952330827713,0.6398209532101949,4.805230935414632
5,0.319329035282135,0.31612831098039945,0.04436073452234268,0.04461188614368439,0.6420669754346212,4.741133530934651
6,0.31872764726479846,0.31564219016830125,0.048881806433200836,0.04937124252319336,0.6046673655509949,4.670074303944905
7,0.3181398371855418,0.3153940410931905,0.04979855194687843,0.05277257412672043,0.5953793525695801,4.626873811086019
8,0.31860375006993613,0.31509492089152336,0.053111329674720764,0.05402437224984169,0.5295584797859192,4.583044052124023
9,0.31791246235370635,0.3152219773332278,0.05696801468729973,0.05499809607863426,0.5240033070246378,4.477652867635091
10,0.3172385533650716,0.3151430381755034,0.06112756207585335,0.05900455266237259,0.5007848938306173,4.44231120745341
11,0.3165047158797582,0.31537939554154876,0.06528560072183609,0.06140860915184021,0.4961643914381663,4.357490221659343
12,0.3165877451499303,0.31478959337671597,0.06858676671981812,0.06315819174051285,0.49968403577804565,4.31810450553894
13,0.3161617378393809,0.31493377847671505,0.07153504341840744,0.06559305638074875,0.4838741620381673,4.275086243947347
14,0.3162524253129959,0.31445646716356274,0.07240419834852219,0.06552793085575104,0.4721250931421916,4.202258666356404
15,0.3158644030491511,0.31428108967343965,0.07584842294454575,0.06953953206539154,0.4502776265144348,4.143043279647827
16,0.3154152015844981,0.3143077654719353,0.07866115123033524,0.07097770273685455,0.42670659224192303,4.136300643285115
17,0.31531016329924266,0.3140754315942526,0.08129259943962097,0.07352335751056671,0.44940542181332904,4.069495280583699
18,0.31457165280977883,0.3140227324644725,0.08357784897089005,0.07451356202363968,0.44869693120320636,4.028366208076477
19,0.314617653687795,0.31332609406312306,0.08425812423229218,0.076805979013443,0.43160208066304523,3.988720178604126
20,0.31463494698206584,0.3133452153801918,0.08662647753953934,0.07976752519607544,0.4417532682418823,3.9578124284744263
21,0.313955220580101,0.3136734076340993,0.08842006325721741,0.08140542358160019,0.42626460393269855,3.9076552788416543
22,0.31386752128601075,0.3144886645595233,0.08933299034833908,0.08300463110208511,0.43963102499643963,3.9103167057037354
23,0.31348794599374136,0.31394505084057645,0.08858643472194672,0.08614884316921234,0.4131018618742625,3.8854538202285767
24,0.3127721220254898,0.3127854533096155,0.09148168563842773,0.08604565262794495,0.4209408164024353,3.862403909365336
25,0.31300369699796043,0.31287882920900983,0.0937899500131607,0.08944835513830185,0.4218819936116536,3.828389286994934
26,0.3132117340962092,0.3122037972450256,0.09412626922130585,0.09023478627204895,0.41492239634195965,3.821374257405599
27,0.3127198765675227,0.31320086889863014,0.09661777317523956,0.09253336489200592,0.4254009922345479,3.8049006859461465
28,0.3128098905086517,0.3134420771867037,0.09618324041366577,0.09011438488960266,0.40793471535046893,3.783029397328695
29,0.31178131997585296,0.3127929889043172,0.09981030225753784,0.0940256342291832,0.42873334884643555,3.7911577224731445
30,0.3122022211551666,0.3134071101546288,0.10059215873479843,0.09611298143863678,0.40563960870107013,3.794082283973694
31,0.3125673711299896,0.3132859512706598,0.10164839774370193,0.09436479955911636,0.4319900870323181,3.7889484167099
32,0.31178974310557045,0.3125778754472732,0.10308170318603516,0.09793947637081146,0.42098768552144367,3.7845250765482583
33,0.31206086377302805,0.31294211986362935,0.10226019471883774,0.09827043861150742,0.4345930914084117,3.7580226262410483
34,0.3121639380852381,0.31190747022728127,0.10477079451084137,0.09900011122226715,0.41753052671750385,3.774597644805908
35,0.3116475184758504,0.312936337129275,0.10495635867118835,0.09701773524284363,0.4257625738779704,3.752597371737162
36,0.311330184340477,0.3123937592277924,0.10758169740438461,0.09751588851213455,0.413412481546402,3.7490745782852173
37,0.3111240247885386,0.31306687230467795,0.11069855839014053,0.09899669140577316,0.4362826943397522,3.743485371271769
38,0.3109001398086548,0.3128370387544235,0.11186112463474274,0.096971794962883,0.4222560028235118,3.7371888955434165
39,0.31108139554659525,0.3124238325238228,0.11142557859420776,0.1008293628692627,0.41596782207489014,3.738863706588745
40,0.3106162031491598,0.3124679039736589,0.1133183091878891,0.10068988800048828,0.4198046326637268,3.7305383682250977
41,0.3108606000741323,0.31149965320825573,0.11471952497959137,0.10095090419054031,0.4054313103357951,3.728412628173828
42,0.31036776800950366,0.31302867673039436,0.11518937349319458,0.10073697566986084,0.40736375252405804,3.7250773509343467
43,0.31060510675112407,0.3124617044250171,0.11658799648284912,0.1012301817536354,0.428553303082784,3.7022729317347207
44,0.31007290780544283,0.31328116519848503,0.11828549206256866,0.10210264474153519,0.4189547300338745,3.6991019248962402
45,0.30995223224163054,0.31157424629628655,0.1193222776055336,0.1035136803984642,0.4268108904361725,3.702295104662577
46,0.3102292537689209,0.31206141921381153,0.11816300451755524,0.10071251541376114,0.41812534133593243,3.6737470229466758
47,0.31013770202795665,0.3131470033884049,0.122306227684021,0.10357163846492767,0.41837557156880695,3.679936488469442
48,0.31037404437859856,0.3133703191250563,0.12030959874391556,0.10112334042787552,0.4179088572661082,3.672243038813273
49,0.3100437859694163,0.31256139624814194,0.12137914448976517,0.1022084653377533,0.4308076004187266,3.657761494318644
