epoch,train_loss,val_loss,gamma_rgb,gamma_depth,res_mag
0,0.4000965489281548,0.4046097833494346,-0.029173683375120163,-0.020191805437207222,0.2526853680610657
1,0.38534671620086386,0.3802845110436281,-0.0638226717710495,-0.057733405381441116,0.6796618898709615
2,0.355798014888057,0.34516774803002676,-0.09230027347803116,-0.09735672920942307,1.049817641576131
3,0.3332887479552516,0.32795233771800997,-0.10783633589744568,-0.1292526125907898,1.0950122674306233
4,0.3204718386685407,0.31753571551243465,-0.11937262117862701,-0.15291626751422882,1.1496026118596394
5,0.3118308197568964,0.31095315117836003,-0.1293337643146515,-0.1704264134168625,1.177777926127116
6,0.30597193263195177,0.3062376708904902,-0.13820287585258484,-0.18434825539588928,1.1631537278493245
7,0.3017466774693242,0.3028197797695795,-0.1461406648159027,-0.19570483267307281,1.1598939100901287
8,0.2980638157438349,0.29944557509422304,-0.1529647707939148,-0.20565874874591827,1.1668044726053874
9,0.2963220410876804,0.29668929897149404,-0.15903662145137787,-0.21530817449092865,1.2026506265004475
10,0.29330454380423937,0.2950701092799504,-0.1643795669078827,-0.22409363090991974,1.228079080581665
11,0.2915406414756068,0.29342897606293356,-0.1692243069410324,-0.23149096965789795,1.1825688282648723
12,0.2896115603270354,0.29147135217587156,-0.17389164865016937,-0.23807348310947418,1.2174249092737834
13,0.28869697672349437,0.28986073177655536,-0.17803525924682617,-0.24399733543395996,1.2272952397664387
14,0.28720424241489834,0.2887171158035596,-0.1819143295288086,-0.24957770109176636,1.218071738878886
15,0.28631499961570456,0.28814918129046757,-0.18571148812770844,-0.25449371337890625,1.2154054244359334
16,0.2854628364245097,0.286649679795901,-0.18904726207256317,-0.2595706582069397,1.2448861598968506
17,0.28453169928656685,0.2857484858115514,-0.19277235865592957,-0.2634073495864868,1.2028804620107014
18,0.2835247682200538,0.28541928683122,-0.1958158165216446,-0.2671422064304352,1.229131778081258
19,0.28289213555830495,0.28509591194788614,-0.19891098141670227,-0.27085718512535095,1.1985328992207844
20,0.28192492767616556,0.283958224439621,-0.2017975002527237,-0.2744295299053192,1.2034378051757812
21,0.2814554781825454,0.2832675713618596,-0.2044861614704132,-0.2767074704170227,1.2009955247243245
22,0.2807888090610504,0.2824987317721049,-0.20744100213050842,-0.2796385884284973,1.1859877904256184
23,0.28027786700813856,0.2823805301268896,-0.2101888805627823,-0.28190022706985474,1.2217075824737549
24,0.2795969347159068,0.28182244726419453,-0.2130516916513443,-0.2851267457008362,1.1953285932540894
25,0.2793330936520188,0.2811500230193138,-0.21547172963619232,-0.28670233488082886,1.2028229633967082
26,0.2787457075383928,0.2808831379731496,-0.21801994740962982,-0.28910261392593384,1.1649271647135417
27,0.2784480055173238,0.2805120802323023,-0.2204706072807312,-0.2913318872451782,1.1602477232615154
28,0.277891519996855,0.28013312560717263,-0.22293616831302643,-0.29255786538124084,1.1753298441569011
29,0.2775311757017065,0.2799911324898402,-0.22554469108581543,-0.2947072982788086,1.1580936908721924
30,0.2779315147134993,0.27921088828643165,-0.2278079092502594,-0.2958002984523773,1.1618640025456746
31,0.27746432136606286,0.2789711826324463,-0.22970394790172577,-0.2972935438156128,1.1585421562194824
32,0.27685682641135323,0.278732409397761,-0.23185327649116516,-0.2990735173225403,1.1560289065043132
33,0.27675951299843965,0.2785881653944651,-0.23415985703468323,-0.30066201090812683,1.139943281809489
34,0.2763144693992756,0.2786669824123383,-0.2362617701292038,-0.30237963795661926,1.1528595288594563
35,0.2756027987709752,0.27876780064900714,-0.23812240362167358,-0.30388107895851135,1.1296439170837402
36,0.2757524814870622,0.27803335241476695,-0.2401365041732788,-0.3056708574295044,1.1654047171274822
37,0.2756775595523693,0.27734037655989324,-0.24207843840122223,-0.3077522814273834,1.1448643207550049
38,0.2746920938845034,0.2775006736119588,-0.24421058595180511,-0.309946209192276,1.1270793279012044
39,0.27504403833989743,0.2776652397195498,-0.24600431323051453,-0.3109505772590637,1.1335596640904744
40,0.2744855086008708,0.27719806974331535,-0.2481338083744049,-0.3132443130016327,1.1188442309697468
41,0.2745660146077474,0.27661813341379166,-0.24994204938411713,-0.31349483132362366,1.1478818655014038
42,0.274381039319215,0.2767228595892588,-0.25155434012413025,-0.31523141264915466,1.1115148862202961
43,0.2739926455197511,0.2768280750632286,-0.2533336579799652,-0.31708404421806335,1.1177399555842082
44,0.2742170536959613,0.2764983918944995,-0.2549542784690857,-0.3178936541080475,1.1203222672144573
45,0.27408079858179446,0.2759349734822909,-0.256838858127594,-0.3193912208080292,1.1258411010106404
46,0.2737848085385782,0.276047956164678,-0.2586175799369812,-0.3205999732017517,1.1097270647684734
47,0.2734908053168544,0.275524836353461,-0.26054659485816956,-0.3216501772403717,1.1019749244054158
48,0.27341862740340056,0.2759838377515475,-0.2620238959789276,-0.3231654763221741,1.107081691424052
49,0.27340178577988233,0.2755513516108195,-0.2640135586261749,-0.324787437915802,1.0986854235331218
